ID_Individu,Departement,Milieu,Genre,Tranche_Age,Age,Niveau_Education,Secteur_Activite,Revenu_Mensuel_HTG,Possede_Telephone,Possede_Smartphone,Acces_Internet,Acte_Naissance,CIN_Carte_Identite,NIF_Matricule_Fiscal,Titre_Propriete,Statut_Logement,Source_Energie,Implique_Agriculture,Niveau_Inclusion_Financiere,Compte_Bancaire,Credit_Formel,Montant_Credit_Formel_HTG,Credit_Informel,Epargne_Formelle,Membre_Tontine_Sol,Mobile_Money,Planification_Financiere,Controle_Depenses,Manque_Argent_Frequent,Raison_Principale_Manque_Argent,Besoin_Education_Financiere,Jamais_Eu_Credit_Formel,Poids_Sondage,Cluster,Profil,X_pca_PC1,X_pca_PC2,X_pca_PC3
HTI2018_0945,Aire Métropolitaine,Urbain,Femme,25-34,26,Secondaire,Artisanat/Production,1364,Oui,Non,Non,Oui,Oui,Non,Oui,Propriétaire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle avec d'autres,Oui,Frais de scolarité,Comment budgétiser,Oui,2.9508,2,Artisans,0.2572145097579903,0.39863040466154115,-0.4197765659457623
HTI2018_0946,Ouest (reste),Urbain,Homme,25-34,25,Primaire,Artisanat/Production,1106,Oui,Non,Non,Oui,Oui,Oui,Non,Habitation avec propriétaire,Connexion individuelle,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle total,Oui,Pas assez de revenu,Comment obtenir un prêt,Oui,3.2893,2,Artisans,-0.054403618317818744,0.1466191063738005,-0.5302647553193265
HTI2018_0947,Aire Métropolitaine,Urbain,Femme,35-44,36,Non scolarisé,Emploi salarié formel,2915,Oui,Non,Non,Oui,Non,Oui,Non,Logement gratuit,Connexion illégale,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Jamais,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment investir,Oui,2.1355,3,Salariés formels,-0.009932611450871681,-1.0086542787591632,-0.8497633620799635
HTI2018_0948,Nord-Est,Rural,Femme,45-60,46,Secondaire,Agriculture/Élevage,1395,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,Aucune source,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Souvent,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment investir,Oui,2.4008,0,Agriculteurs vulnérables,-0.932878017733746,-0.5418325185852928,-0.8616385055548345
HTI2018_0949,Aire Métropolitaine,Urbain,Homme,35-44,43,Secondaire,Commerce informel,1983,Non,Non,Non,Oui,Oui,Non,Oui,Locataire,Connexion illégale,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Jamais,Ne sait pas,Oui,Revenu irrégulier,Comment épargner,Oui,3.1424,5,Commerçants informels,-0.04746898868563852,-0.4127645054988423,2.2811361336081184
HTI2018_0950,Aire Métropolitaine,Urbain,Homme,60+,76,Primaire,Services/Transport,2726,Non,Non,Non,Oui,Oui,Non,Oui,Propriétaire,Connexion individuelle,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Toujours,Contrôle total,Oui,Pas assez de revenu,Comment budgétiser,Oui,2.5346,1,Prestataires de services,0.7030320793357067,0.12147428273701873,-0.40364456626694206
HTI2018_0951,Aire Métropolitaine,Urbain,Homme,25-34,33,Non scolarisé,Commerce informel,5828,Non,Non,Non,Oui,Non,Non,Non,Propriétaire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Pas souvent,Ne sait pas,Oui,Médicaments/Santé,Comment investir,Oui,2.625,5,Commerçants informels,0.1739500263046019,-1.0068199273758371,1.8285873225401803
HTI2018_0952,Centre,Rural,Femme,35-44,36,Non scolarisé,Commerce informel,2290,Oui,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion illégale,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Souvent,Contrôle total,Oui,Frais de scolarité,Ne sait pas/Aucun besoin,Oui,2.0013,5,Commerçants informels,-0.3540648791410664,-0.8277838558832793,2.1421192456427294
HTI2018_0953,Aire Métropolitaine,Urbain,Femme,15-17,16,Secondaire,Services/Transport,11197,Oui,Non,Non,Oui,Non,Non,Oui,Habitation avec propriétaire,Connexion individuelle,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Jamais,Contrôle total,Non,Sans objet,Comment obtenir un prêt,Oui,1.7852,1,Prestataires de services,0.48300796528343487,-1.5347260316341163,0.19264920679814407
HTI2018_0954,Nord-Ouest,Urbain,Femme,45-60,52,Supérieur/Professionnel,Services/Transport,506,Non,Non,Non,Oui,Oui,Oui,Non,Locataire,Connexion individuelle,Non,Informel seulement,Non,Non,0,Non,Non,Non,Non,Souvent,Contrôle avec d'autres,Oui,Revenu irrégulier,Comment budgétiser,Oui,2.1413,1,Prestataires de services,0.3898260430577765,0.7403042114174565,-0.14910965812478597
HTI2018_0955,Aire Métropolitaine,Urbain,Femme,35-44,42,Secondaire,Artisanat/Production,2447,Oui,Oui,Non,Oui,Oui,Non,Non,Locataire,Connexion illégale,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Souvent,Contrôle total,Non,Sans objet,Comment épargner,Oui,3.1788,2,Artisans,0.2968334062253241,-0.2930652384383693,-0.1904062851381634
HTI2018_0956,Nord-Est,Urbain,Femme,35-44,44,Secondaire,Services/Transport,6696,Oui,Non,Oui,Oui,Non,Oui,Non,Copropriétaire,Connexion individuelle,Non,Autre formel (non-bancaire),Non,Non,0,Oui,Non,Non,Non,Souvent,Contrôle total,Non,Sans objet,Comment épargner,Oui,3.0349,1,Prestataires de services,1.142423575518216,-0.6295272760763485,-0.37188128601728004
HTI2018_0957,Aire Métropolitaine,Rural,Homme,45-60,52,Secondaire,Commerce informel,6157,Non,Non,Non,Oui,Non,Non,Non,Propriétaire,Aucune source,Oui,Informel seulement,Non,Non,0,Non,Non,Oui,Non,Toujours,Contrôle total,Non,Sans objet,Comment budgétiser,Oui,2.5688,5,Commerçants informels,0.9555847005588319,-0.695651600921087,2.1481348410359167
HTI2018_0958,Aire Métropolitaine,Urbain,Homme,18-24,24,Secondaire,Agriculture/Élevage,1957,Non,Non,Non,Oui,Oui,Non,Non,Locataire,Connexion illégale,Oui,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Toujours,Aucun contrôle,Oui,Revenu irrégulier,Comment épargner,Oui,0.8125,0,Agriculteurs vulnérables,-0.07516660468431242,-0.10165879165469978,-0.5010499694933137
HTI2018_0959,Sud,Urbain,Femme,15-17,15,Secondaire,Agriculture/Élevage,1580,Non,Non,Non,Oui,Oui,Non,Non,Locataire,Connexion individuelle,Oui,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Pas souvent,Contrôle avec d'autres,Non,Sans objet,Comment budgétiser,Oui,3.0064,0,Agriculteurs vulnérables,0.21258457634699635,-0.3064393166949433,-1.3490782993725543
HTI2018_0960,Aire Métropolitaine,Urbain,Femme,15-17,15,Non scolarisé,Emploi salarié formel,8231,Non,Non,Non,Oui,Non,Non,Non,Habitation avec propriétaire,Connexion individuelle,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Toujours,Contrôle total,Non,Sans objet,Comment épargner,Oui,2.2706,3,Salariés formels,1.693754124762402,-0.5576805626748704,-1.1432027576832269
HTI2018_0961,Aire Métropolitaine,Urbain,Femme,25-34,30,Secondaire,Artisanat/Production,1774,Oui,Non,Oui,Oui,Non,Non,Non,Locataire,EDH/Connexion collective,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Jamais,Ne sait pas,Oui,Dépenses imprévues,Comment investir,Oui,2.2834,2,Artisans,-0.016663506541112025,-0.07947308042423819,-0.4267099230413163
HTI2018_0962,Nord-Est,Urbain,Femme,25-34,32,Secondaire,Services/Transport,10133,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion individuelle,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Pas souvent,Contrôle total,Non,Sans objet,Comment investir,Oui,1.3572,1,Prestataires de services,1.6217454253910035,-0.27725869891648985,-0.585633853985491
HTI2018_0963,Aire Métropolitaine,Urbain,Femme,35-44,42,Secondaire,Commerce informel,7003,Oui,Non,Non,Oui,Oui,Non,Oui,Locataire,Connexion illégale,Non,Informel seulement,Non,Non,0,Non,Oui,Non,Oui,Pas souvent,Ne sait pas,Non,Sans objet,Comment obtenir un prêt,Oui,2.0709,5,Commerçants informels,2.4904872963259814,0.8186226550926619,0.8310627512041886
HTI2018_0964,Aire Métropolitaine,Urbain,Homme,25-34,34,Secondaire,Services/Transport,1255,Oui,Oui,Oui,Oui,Non,Non,Non,Logement gratuit,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Souvent,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment investir,Oui,3.4415,1,Prestataires de services,0.3478552374821797,-0.05765072333140642,0.18236342118081045
HTI2018_0965,Nord-Est,Rural,Femme,25-34,31,Non scolarisé,Artisanat/Production,2756,Non,Non,Non,Oui,Non,Non,Non,Propriétaire,Connexion illégale,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Souvent,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment épargner,Oui,1.6926,2,Artisans,-1.019242770278814,-1.2884263927709936,0.3087861486735318
HTI2018_0967,Grand-Anse,Rural,Homme,25-34,31,Secondaire,Services/Transport,4259,Non,Non,Non,Oui,Oui,Non,Non,Locataire,Aucune source,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Souvent,Aucun contrôle,Oui,Médicaments/Santé,Comment épargner,Oui,0.8699,1,Prestataires de services,0.32676570246831377,-0.32180630881017774,-0.15159202982571537
HTI2018_0968,Nord-Est,Urbain,Homme,45-60,50,Secondaire,Commerce informel,1314,Oui,Non,Non,Oui,Non,Non,Non,Locataire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Toujours,Contrôle total,Oui,Frais de scolarité,Comment investir,Oui,2.635,5,Commerçants informels,0.524683584145219,0.3091456825255519,1.54546257552727
HTI2018_0969,Artibonite,Urbain,Femme,45-60,51,Secondaire,Sans activité/Ménage,0,Non,Non,Non,Oui,Oui,Non,Non,Logement gratuit,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle total,Non,Sans objet,Comment budgétiser,Oui,2.2676,4,Ménages sans revenus,-2.1950525859766867,3.641254904177857,-0.30050916212906226
HTI2018_0970,Centre,Urbain,Homme,18-24,22,Secondaire,Agriculture/Élevage,2411,Oui,Oui,Oui,Oui,Oui,Oui,Non,Propriétaire,Connexion illégale,Oui,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Jamais,Contrôle total,Oui,Pas assez de revenu,Comment épargner,Oui,2.5769,0,Agriculteurs vulnérables,-0.9895862814554316,-1.0327982952272143,-0.37816619194918827
HTI2018_0972,Artibonite,Urbain,Homme,15-17,16,Non scolarisé,Commerce informel,4151,Oui,Non,Non,Oui,Oui,Oui,Non,Propriétaire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Oui,Pas souvent,Contrôle avec d'autres,Oui,Revenu irrégulier,Ne sait pas/Aucun besoin,Oui,3.4645,5,Commerçants informels,0.7533681166909786,-0.18001235365953236,1.802183789389164
HTI2018_0973,Nord-Est,Urbain,Homme,35-44,35,Secondaire,Artisanat/Production,4945,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion illégale,Non,Bancarisé,Oui,Non,0,Non,Non,Non,Non,Jamais,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment budgétiser,Oui,2.1705,2,Artisans,0.9242107667715028,0.37424785602594296,-0.527245267177364
HTI2018_0974,Sud,Rural,Homme,25-34,34,Primaire,Agriculture/Élevage,379,Non,Non,Non,Oui,Non,Non,Non,Copropriétaire,Aucune source,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment investir,Oui,1.1102,0,Agriculteurs vulnérables,-2.0100940431184027,-1.165685631478436,-1.09598821917174
HTI2018_0975,Aire Métropolitaine,Urbain,Homme,45-60,56,Secondaire,Sans activité/Ménage,0,Oui,Non,Non,Oui,Oui,Oui,Non,Locataire,Connexion illégale,Non,Informel seulement,Non,Non,0,Non,Non,Non,Non,Toujours,Contrôle total,Oui,Frais de scolarité,Comment investir,Oui,2.4216,4,Ménages sans revenus,-2.753718781672634,3.8883192108779747,0.10634594381259266
HTI2018_0976,Nord-Est,Urbain,Homme,35-44,41,Secondaire,Commerce informel,1843,Oui,Non,Oui,Oui,Non,Oui,Non,Locataire,Connexion illégale,Non,Exclus financièrement,Non,Non,0,Oui,Non,Oui,Non,Jamais,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment obtenir un prêt,Oui,2.8592,5,Commerçants informels,-0.5117364778186266,-0.9442790527260064,2.431269398158646
HTI2018_0977,Centre,Urbain,Femme,45-60,53,Primaire,Services/Transport,849,Non,Non,Non,Oui,Oui,Non,Oui,Locataire,Connexion illégale,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment obtenir un prêt,Oui,1.6464,1,Prestataires de services,-0.5305782971125126,-0.4786399384035888,-0.3201225624348612
HTI2018_0978,Artibonite,Urbain,Homme,45-60,45,Non scolarisé,Agriculture/Élevage,1419,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion illégale,Oui,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Jamais,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment obtenir un prêt,Oui,1.1437,0,Agriculteurs vulnérables,-1.6681010719932359,-1.5257303342368826,-0.5607877468500941
HTI2018_0979,Aire Métropolitaine,Urbain,Femme,35-44,40,Supérieur/Professionnel,Emploi salarié formel,2403,Oui,Non,Non,Oui,Oui,Oui,Non,Propriétaire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Pas souvent,Aucun contrôle,Oui,Revenu irrégulier,Ne sait pas/Aucun besoin,Oui,1.9217,3,Salariés formels,1.8517361717759322,1.019505687353833,-0.7182858144071688
HTI2018_0980,Aire Métropolitaine,Urbain,Homme,25-34,32,Secondaire,Services/Transport,6815,Oui,Oui,Non,Oui,Non,Non,Non,Locataire,EDH/Connexion collective,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Souvent,Aucun contrôle,Non,Sans objet,Comment épargner,Oui,1.3626,1,Prestataires de services,0.5611249773781823,-1.0507716354577383,-0.30302397505959744
HTI2018_0981,Aire Métropolitaine,Urbain,Homme,25-34,30,Supérieur/Professionnel,Commerce informel,418,Oui,Non,Non,Oui,Oui,Non,Non,Propriétaire,EDH/Connexion collective,Non,Informel seulement,Non,Non,0,Non,Non,Non,Non,Toujours,Aucun contrôle,Oui,Pas assez de revenu,Comment obtenir un prêt,Oui,2.4874,5,Commerçants informels,0.5010883219941875,1.0226592745426524,1.7588650304830284
HTI2018_0982,Centre,Rural,Homme,18-24,24,Secondaire,Agriculture/Élevage,1540,Non,Non,Non,Oui,Non,Non,Oui,Locataire,Aucune source,Oui,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Souvent,Aucun contrôle,Oui,Médicaments/Santé,Comment épargner,Oui,2.719,0,Agriculteurs vulnérables,-1.2674837529717182,-1.128256515218145,-0.3046730533167185
HTI2018_0983,Nord,Urbain,Femme,45-60,47,Primaire,Commerce informel,3261,Oui,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion individuelle,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Souvent,Contrôle total,Non,Sans objet,Comment investir,Oui,2.6972,5,Commerçants informels,1.1478971965095899,-0.26051912698943513,1.872547660989692
HTI2018_0984,Grand-Anse,Urbain,Femme,35-44,39,Primaire,Emploi salarié formel,9905,Oui,Non,Non,Oui,Oui,Non,Non,Habitation avec propriétaire,Connexion individuelle,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Pas souvent,Aucun contrôle,Non,Sans objet,Comment budgétiser,Oui,2.2203,3,Salariés formels,1.4742479852338233,-0.5127140907142353,-1.419282829371653
HTI2018_0985,Nippes,Urbain,Femme,35-44,38,Primaire,Agriculture/Élevage,1941,Oui,Non,Non,Oui,Oui,Non,Non,Copropriétaire,EDH/Connexion collective,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Souvent,Contrôle avec d'autres,Non,Sans objet,Comment épargner,Oui,3.4877,0,Agriculteurs vulnérables,-0.6490421540811434,-1.1194327697999875,-1.1212307886184656
HTI2018_0986,Nord-Ouest,Urbain,Femme,25-34,30,Primaire,Agriculture/Élevage,1251,Non,Non,Non,Oui,Oui,Non,Non,Copropriétaire,Connexion individuelle,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Pas souvent,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment obtenir un prêt,Oui,0.9921,0,Agriculteurs vulnérables,-1.2882439468511966,-0.9167392380670977,-1.0384722937319673
HTI2018_0987,Aire Métropolitaine,Urbain,Homme,45-60,53,Primaire,Sans activité/Ménage,200,Oui,Oui,Oui,Non,Oui,Oui,Oui,Locataire,EDH/Connexion collective,Non,Autre formel (non-bancaire),Non,Non,0,Non,Oui,Oui,Non,Jamais,Contrôle avec d'autres,Non,Sans objet,Comment épargner,Oui,3.4568,4,Ménages sans revenus,-0.21621687244081397,2.8025306851360217,-0.3860372915098154
HTI2018_0988,Artibonite,Urbain,Femme,35-44,35,Supérieur/Professionnel,Services/Transport,7606,Oui,Oui,Oui,Oui,Non,Oui,Non,Logement gratuit,Connexion illégale,Non,Exclus financièrement,Non,Non,0,Oui,Oui,Oui,Oui,Souvent,Contrôle total,Non,Sans objet,Comment budgétiser,Oui,2.6713,1,Prestataires de services,1.9626808524943373,0.1054436788175754,-0.041158906623052646
HTI2018_0989,Aire Métropolitaine,Urbain,Homme,25-34,28,Primaire,Emploi salarié formel,14495,Non,Non,Non,Oui,Non,Non,Non,Locataire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Souvent,Contrôle avec d'autres,Non,Sans objet,Comment épargner,Oui,2.8749,3,Salariés formels,2.044141195579852,-0.34214108204231536,-1.660955858602256
HTI2018_0990,Aire Métropolitaine,Rural,Femme,35-44,41,Non scolarisé,Agriculture/Élevage,1540,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion individuelle,Oui,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Pas souvent,Contrôle avec d'autres,Non,Sans objet,Comment budgétiser,Oui,2.9042,0,Agriculteurs vulnérables,-1.1046242915172737,-1.6385599185412973,-0.6639545289225367
HTI2018_0991,Ouest (reste),Rural,Femme,15-17,17,Non scolarisé,Commerce informel,4816,Non,Non,Non,Oui,Oui,Non,Non,Copropriétaire,Aucune source,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Pas souvent,Contrôle total,Oui,Pas assez de revenu,Comment budgétiser,Oui,3.0088,5,Commerçants informels,-0.18459796558866076,-0.9358626383931912,1.4675323360212404
HTI2018_0992,Sud,Urbain,Femme,60+,72,Primaire,Artisanat/Production,7140,Non,Non,Non,Oui,Oui,Oui,Non,Locataire,Connexion individuelle,Oui,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Pas souvent,Aucun contrôle,Oui,NSP/Autre,Comment obtenir un prêt,Oui,2.1136,2,Artisans,-0.31748367128743293,-0.925415247163477,0.4560547630008148
HTI2018_0993,Nord-Est,Rural,Homme,25-34,26,Primaire,Agriculture/Élevage,1540,Non,Non,Non,Oui,Non,Non,Non,Propriétaire,Aucune source,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Pas souvent,Contrôle avec d'autres,Non,Sans objet,Comment épargner,Oui,2.2384,0,Agriculteurs vulnérables,-1.113713571249628,-1.5819398126696256,-1.1989601756519628
HTI2018_0994,Sud,Rural,Femme,45-60,54,Secondaire,Sans activité/Ménage,2123,Non,Non,Non,Oui,Non,Non,Non,Habitation avec propriétaire,Aucune source,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Toujours,Aucun contrôle,Non,Sans objet,Comment épargner,Oui,3.4414,4,Ménages sans revenus,-1.1290306053546724,1.0521608303691692,0.7181415212080677
HTI2018_0995,Sud,Urbain,Femme,18-24,23,Secondaire,Sans activité/Ménage,1448,Oui,Non,Non,Oui,Non,Oui,Non,Locataire,Connexion individuelle,Non,Informel seulement,Non,Non,0,Non,Non,Oui,Non,Jamais,Contrôle total,Oui,Pas assez de revenu,Comment épargner,Oui,1.6508,4,Ménages sans revenus,-1.5433757748178003,1.3180302399367054,0.5506561494261499
HTI2018_0996,Nippes,Urbain,Homme,25-34,34,Primaire,Artisanat/Production,4659,Oui,Non,Non,Oui,Oui,Oui,Non,Locataire,Panneau solaire,Oui,Bancarisé,Oui,Non,0,Non,Oui,Non,Oui,Jamais,Contrôle avec d'autres,Non,Sans objet,Comment épargner,Oui,3.262,2,Artisans,2.382230574841962,1.0615095325937127,-1.4022761630012586
HTI2018_0997,Centre,Rural,Femme,25-34,28,Secondaire,Artisanat/Production,1658,Non,Non,Non,Oui,Non,Non,Non,Propriétaire,Aucune source,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Pas souvent,Aucun contrôle,Oui,Pas assez de revenu,Comment épargner,Oui,1.286,2,Artisans,0.05413449252296111,0.045691170213251586,-0.38665152368212624
HTI2018_0998,Grand-Anse,Rural,Femme,35-44,37,Non scolarisé,Commerce informel,3355,Non,Non,Non,Oui,Non,Non,Non,Locataire,Aucune source,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment obtenir un prêt,Oui,2.1358,5,Commerçants informels,-0.7171088980026725,-1.3868890622235979,1.4389541172002778
HTI2018_0999,Nord,Urbain,Femme,15-17,15,Secondaire,Commerce informel,532,Non,Non,Non,Oui,Non,Non,Non,Copropriétaire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle total,Oui,Pas assez de revenu,Comment budgétiser,Oui,1.6564,5,Commerçants informels,0.0821210876436458,0.21410431634030913,1.3561170528078423
HTI2018_1000,Artibonite,Urbain,Femme,35-44,42,Secondaire,Commerce informel,4792,Oui,Non,Oui,Oui,Non,Oui,Non,Locataire,Connexion individuelle,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Jamais,Contrôle total,Oui,Médicaments/Santé,Comment budgétiser,Oui,2.7769,5,Commerçants informels,-0.16147331424774664,-1.0316131709838294,2.2694394773065785
HTI2018_1001,Aire Métropolitaine,Urbain,Homme,45-60,45,Primaire,Emploi salarié formel,11207,Oui,Non,Non,Oui,Oui,Non,Non,Locataire,Connexion illégale,Non,Bancarisé,Oui,Non,0,Non,Oui,Non,Non,Jamais,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment investir,Oui,2.9572,3,Salariés formels,2.9969716299923146,1.2450405061356038,-2.3069136674384803
HTI2018_1002,Sud,Urbain,Homme,60+,69,Secondaire,Services/Transport,6261,Oui,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Toujours,Ne sait pas,Oui,Pas assez de revenu,Comment obtenir un prêt,Oui,3.4348,1,Prestataires de services,1.1297596405536308,0.07242414018673178,0.30257112157297383
HTI2018_1003,Nippes,Rural,Femme,18-24,18,Non scolarisé,Agriculture/Élevage,218,Oui,Non,Non,Oui,Non,Non,Oui,Propriétaire,Aucune source,Oui,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Pas souvent,Contrôle avec d'autres,Non,Sans objet,Comment budgétiser,Oui,2.1979,0,Agriculteurs vulnérables,-1.187919315647342,-1.0284291727656172,-0.9791484636490188
HTI2018_1004,Aire Métropolitaine,Urbain,Homme,15-17,15,Secondaire,Emploi salarié formel,10864,Non,Non,Non,Oui,Non,Non,Oui,Locataire,Connexion individuelle,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Pas souvent,Aucun contrôle,Non,Sans objet,Comment épargner,Oui,1.6307,3,Salariés formels,2.1617819857784655,-0.07479880980836941,-1.6181711179622456
HTI2018_1005,Aire Métropolitaine,Urbain,Femme,35-44,44,Non scolarisé,Emploi salarié formel,4528,Oui,Non,Non,Oui,Oui,Oui,Non,Propriétaire,Connexion illégale,Non,Bancarisé,Oui,Non,0,Non,Non,Non,Oui,Jamais,Contrôle avec d'autres,Non,Sans objet,Ne sait pas/Aucun besoin,Oui,2.2297,3,Salariés formels,2.3064705593769954,0.41819779669580376,-1.9626801516190318
HTI2018_1006,Nord-Ouest,Urbain,Femme,35-44,38,Non scolarisé,Sans activité/Ménage,0,Non,Non,Non,Oui,Non,Non,Non,Locataire,Panneau solaire,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle total,Oui,Pas assez de revenu,Comment obtenir un prêt,Oui,2.3376,4,Ménages sans revenus,-3.4898523546888724,2.8361467333660935,-0.410153416648861
